PERC_OPENED,CAMPAIGN_ID,CAMPAIGN_NAME,CLIENT,CLIENT_NAME,CREATED_BY,FROM_EMAIL,FROM_NAME,JOB_ID,LAST_BOUNCED_COUNT,LAST_CLICK_COUNT,LAST_MODIFIED_BY,LAST_OPEN_COUNT,LAST_SYNCED,LAST_UNSUBSCRIBE_COUNT,NUM_BOUNCED,NUM_CLICKS,NUM_FORWARDS,NUM_LIKES,NUM_MENTIONS,NUM_OPENS,NUM_RECIPIENTS,NUM_SPAM_COMPLAINTS,NUM_UNIQUE_OPENS,NUM_UNSUBSCRIBED,OWNER,REPLY_TO,SALESFORCE_CAMPAIGN,SENT_DATE,SUBJECT,TAGS,TOTAL_RECIPIENTS,WEB_VERSION_TEXT_URL,WEB_VERSION_URL,WORLD_VIEW_EMAIL_TRACKING
23.98,CM100184,Campaign 84,Client_84,Client Name 84,user84@midwest.org,user84@midwestfood.org,Team 84,,1,422,user84@midwist.org,,,0,1,187,,17,4,933,1254,4,565,1,,,,2020-01-11T23:41:26.000Z,Sample Subject 84,,42,http://createsend.com/texturl/84,http://createsend.com/url/84,https://midwestfoodbank.org/email_tracking/84
45.33,CM100119,Campaign 196,Client_196,Client Name 196,user196@midwest.org,user196@midwestfood.org,Team 196,,5,309,user196@midwist.org,,,4,5,555,,12,9,662,1113,1,484,3,,,,2020-03-28T18:27:26.000Z,Sample Subject 196,,2,http://createsend.com/texturl/196,http://createsend.com/url/196,https://midwestfoodbank.org/email_tracking/196
29.18,CM100174,Campaign 744,Client_744,Client Name 744,user744@midwest.org,user744@midwestfood.org,Team 744,,3,147,user744@midwist.org,,,1,8,520,,1,6,1141,1031,5,327,5,,,,2020-02-17T01:25:35.000Z,Sample Subject 744,,41,http://createsend.com/texturl/744,http://createsend.com/url/744,https://midwestfoodbank.org/email_tracking/744
24.1,CM100182,Campaign 824,Client_824,Client Name 824,user824@midwest.org,user824@midwestfood.org,Team 824,,4,491,user824@midwist.org,,,5,18,550,,19,6,915,1304,3,385,2,,,,2020-04-13T15:37:26.000Z,Sample Subject 824,,12,http://createsend.com/texturl/824,http://createsend.com/url/824,https://midwestfoodbank.org/email_tracking/824
28.8,CM100184,Campaign 840,Client_840,Client Name 840,user840@midwest.org,user840@midwestfood.org,Team 840,,5,584,user840@midwist.org,,,2,9,465,,1,3,1352,1220,2,552,2,,,,2020-02-27T21:48:53.000Z,Sample Subject 840,,90,http://createsend.com/texturl/840,http://createsend.com/url/840,https://midwestfoodbank.org/email_tracking/840
23.39,CM100185,Campaign 856,Client_856,Client Name 856,user856@midwest.org,user856@midwestfood.org,Team 856,,5,251,user856@midwist.org,,,2,19,375,,4,6,853,1211,0,466,9,,,,2020-03-30T03:49:03.000Z,Sample Subject 856,,95,http://createsend.com/texturl/856,http://createsend.com/url/856,https://midwestfoodbank.org/email_tracking/856
44.41,CM100159,Campaign 59,Client_59,Client Name 59,user59@midwest.org,user59@midwestfood.org,Team 59,,4,342,user59@midwist.org,,,8,10,698,,2,10,738,1443,5,931,5,,,,2020-03-16T06:43:38.000Z,Sample Subject 59,,82,http://createsend.com/texturl/59,http://createsend.com/url/59,https://midwestfoodbank.org/email_tracking/59
24.99,CM100175,Campaign 75,Client_75,Client Name 75,user75@midwest.org,user75@midwestfood.org,Team 75,,1,294,user75@midwist.org,,,1,19,585,,5,1,1143,1305,2,451,3,,,,2020-01-06T21:12:22.000Z,Sample Subject 75,,100,http://createsend.com/texturl/75,http://createsend.com/url/75,https://midwestfoodbank.org/email_tracking/75
28.96,CM100191,Campaign 91,Client_91,Client Name 91,user91@midwest.org,user91@midwestfood.org,Team 91,,3,626,user91@midwist.org,,,10,1,699,,8,2,731,1395,4,796,5,,,,2020-03-03T05:57:28.000Z,Sample Subject 91,,9,http://createsend.com/texturl/91,http://createsend.com/url/91,https://midwestfoodbank.org/email_tracking/91
31.27,CM100110,Campaign 107,Client_107,Client Name 107,user107@midwest.org,user107@midwestfood.org,Team 107,,3,374,user107@midwist.org,,,9,5,619,,8,1,750,1498,1,218,3,,,,2020-03-06T15:55:27.000Z,Sample Subject 107,,46,http://createsend.com/texturl/107,http://createsend.com/url/107,https://midwestfoodbank.org/email_tracking/107
15.73,CM100112,Campaign 123,Client_123,Client Name 123,user123@midwest.org,user123@midwestfood.org,Team 123,,4,770,user123@midwist.org,,,7,2,281,,2,5,618,1374,4,667,3,,,,2020-03-13T01:48:01.000Z,Sample Subject 123,,27,http://createsend.com/texturl/123,http://createsend.com/url/123,https://midwestfoodbank.org/email_tracking/123
10.69,CM100113,Campaign 139,Client_139,Client Name 139,user139@midwest.org,user139@midwestfood.org,Team 139,,4,562,user139@midwist.org,,,1,1,337,,19,2,1437,1139,4,732,4,,,,2020-02-26T01:44:54.000Z,Sample Subject 139,,59,http://createsend.com/texturl/139,http://createsend.com/url/139,https://midwestfoodbank.org/email_tracking/139
36.18,CM100118,Campaign 187,Client_187,Client Name 187,user187@midwest.org,user187@midwestfood.org,Team 187,,4,84,user187@midwist.org,,,6,6,385,,8,3,1041,1424,0,769,9,,,,2020-01-04T04:25:51.000Z,Sample Subject 187,,7,http://createsend.com/texturl/187,http://createsend.com/url/187,https://midwestfoodbank.org/email_tracking/187
22.82,CM100120,Campaign 203,Client_203,Client Name 203,user203@midwest.org,user203@midwestfood.org,Team 203,,2,510,user203@midwist.org,,,7,15,610,,13,1,1255,1131,5,326,2,,,,2020-04-08T23:17:00.000Z,Sample Subject 203,,70,http://createsend.com/texturl/203,http://createsend.com/url/203,https://midwestfoodbank.org/email_tracking/203
38.12,CM100126,Campaign 260,Client_260,Client Name 260,user260@midwest.org,user260@midwestfood.org,Team 260,,1,560,user260@midwist.org,,,4,9,245,,18,2,769,1315,3,655,0,,,,2020-03-22T23:49:30.000Z,Sample Subject 260,,51,http://createsend.com/texturl/260,http://createsend.com/url/260,https://midwestfoodbank.org/email_tracking/260
31.45,CM100129,Campaign 292,Client_292,Client Name 292,user292@midwest.org,user292@midwestfood.org,Team 292,,3,198,user292@midwist.org,,,7,9,418,,2,1,1412,1250,2,754,5,,,,2020-04-08T20:28:52.000Z,Sample Subject 292,,62,http://createsend.com/texturl/292,http://createsend.com/url/292,https://midwestfoodbank.org/email_tracking/292
29.01,CM100130,Campaign 308,Client_308,Client Name 308,user308@midwest.org,user308@midwestfood.org,Team 308,,3,374,user308@midwist.org,,,7,6,402,,6,4,1078,1107,1,568,8,,,,2020-04-09T09:27:51.000Z,Sample Subject 308,,60,http://createsend.com/texturl/308,http://createsend.com/url/308,https://midwestfoodbank.org/email_tracking/308
42.9,CM100137,Campaign 372,Client_372,Client Name 372,user372@midwest.org,user372@midwestfood.org,Team 372,,2,279,user372@midwist.org,,,5,16,344,,16,4,979,1130,2,566,3,,,,2020-03-13T11:33:55.000Z,Sample Subject 372,,90,http://createsend.com/texturl/372,http://createsend.com/url/372,https://midwestfoodbank.org/email_tracking/372
49.98,CM100140,Campaign 404,Client_404,Client Name 404,user404@midwest.org,user404@midwestfood.org,Team 404,,1,374,user404@midwist.org,,,10,6,569,,12,7,973,1490,3,876,2,,,,2020-01-18T12:22:20.000Z,Sample Subject 404,,65,http://createsend.com/texturl/404,http://createsend.com/url/404,https://midwestfoodbank.org/email_tracking/404
19.22,CM100148,Campaign 484,Client_484,Client Name 484,user484@midwest.org,user484@midwestfood.org,Team 484,,1,214,user484@midwist.org,,,6,1,522,,11,10,680,1213,3,785,5,,,,2020-02-03T16:15:14.000Z,Sample Subject 484,,83,http://createsend.com/texturl/484,http://createsend.com/url/484,https://midwestfoodbank.org/email_tracking/484
17.77,CM100158,Campaign 580,Client_580,Client Name 580,user580@midwest.org,user580@midwestfood.org,Team 580,,1,143,user580@midwist.org,,,3,15,166,,6,2,1274,1263,4,420,4,,,,2020-03-14T16:40:20.000Z,Sample Subject 580,,72,http://createsend.com/texturl/580,http://createsend.com/url/580,https://midwestfoodbank.org/email_tracking/580
27.16,CM100162,Campaign 628,Client_628,Client Name 628,user628@midwest.org,user628@midwestfood.org,Team 628,,1,279,user628@midwist.org,,,7,11,522,,14,8,697,1398,3,615,3,,,,2020-02-24T07:03:23.000Z,Sample Subject 628,,51,http://createsend.com/texturl/628,http://createsend.com/url/628,https://midwestfoodbank.org/email_tracking/628
24.5,CM100164,Campaign 644,Client_644,Client Name 644,user644@midwest.org,user644@midwestfood.org,Team 644,,3,654,user644@midwist.org,,,3,19,432,,12,4,1253,1370,0,606,0,,,,2020-02-22T07:37:29.000Z,Sample Subject 644,,55,http://createsend.com/texturl/644,http://createsend.com/url/644,https://midwestfoodbank.org/email_tracking/644
14.36,CM100121,Campaign 219,Client_219,Client Name 219,user219@midwest.org,user219@midwestfood.org,Team 219,,4,166,user219@midwist.org,,,5,4,645,,14,7,654,1200,0,299,5,,,,2020-01-27T03:04:15.000Z,Sample Subject 219,,43,http://createsend.com/texturl/219,http://createsend.com/url/219,https://midwestfoodbank.org/email_tracking/219
28.32,CM100123,Campaign 235,Client_235,Client Name 235,user235@midwest.org,user235@midwestfood.org,Team 235,,3,523,user235@midwist.org,,,1,19,105,,14,6,1235,1324,3,610,1,,,,2020-02-21T05:41:17.000Z,Sample Subject 235,,2,http://createsend.com/texturl/235,http://createsend.com/url/235,https://midwestfoodbank.org/email_tracking/235
24.18,CM100126,Campaign 267,Client_267,Client Name 267,user267@midwest.org,user267@midwestfood.org,Team 267,,5,615,user267@midwist.org,,,0,7,475,,11,4,912,1316,0,524,0,,,,2020-02-02T17:02:59.000Z,Sample Subject 267,,81,http://createsend.com/texturl/267,http://createsend.com/url/267,https://midwestfoodbank.org/email_tracking/267
13.79,CM100128,Campaign 283,Client_283,Client Name 283,user283@midwest.org,user283@midwestfood.org,Team 283,,1,664,user283@midwist.org,,,4,17,328,,15,8,849,1033,1,326,5,,,,2020-01-28T00:33:39.000Z,Sample Subject 283,,3,http://createsend.com/texturl/283,http://createsend.com/url/283,https://midwestfoodbank.org/email_tracking/283
31.15,CM100131,Campaign 315,Client_315,Client Name 315,user315@midwest.org,user315@midwestfood.org,Team 315,,5,566,user315@midwist.org,,,6,2,270,,12,8,1495,1107,1,716,2,,,,2020-03-01T03:00:20.000Z,Sample Subject 315,,49,http://createsend.com/texturl/315,http://createsend.com/url/315,https://midwestfoodbank.org/email_tracking/315
49.27,CM100136,Campaign 363,Client_363,Client Name 363,user363@midwest.org,user363@midwestfood.org,Team 363,,5,663,user363@midwist.org,,,9,17,478,,12,9,1130,1102,3,313,1,,,,2020-01-20T09:59:52.000Z,Sample Subject 363,,6,http://createsend.com/texturl/363,http://createsend.com/url/363,https://midwestfoodbank.org/email_tracking/363
28.19,CM100137,Campaign 379,Client_379,Client Name 379,user379@midwest.org,user379@midwestfood.org,Team 379,,1,603,user379@midwist.org,,,0,5,586,,20,10,1399,1011,4,857,6,,,,2020-02-17T15:20:51.000Z,Sample Subject 379,,71,http://createsend.com/texturl/379,http://createsend.com/url/379,https://midwestfoodbank.org/email_tracking/379
29.02,CM100139,Campaign 395,Client_395,Client Name 395,user395@midwest.org,user395@midwestfood.org,Team 395,,3,411,user395@midwist.org,,,7,4,374,,16,4,1491,1362,4,828,5,,,,2020-01-12T16:58:25.000Z,Sample Subject 395,,56,http://createsend.com/texturl/395,http://createsend.com/url/395,https://midwestfoodbank.org/email_tracking/395
33.08,CM100141,Campaign 411,Client_411,Client Name 411,user411@midwest.org,user411@midwestfood.org,Team 411,,5,401,user411@midwist.org,,,4,16,309,,18,2,613,1357,1,687,7,,,,2020-01-07T19:25:55.000Z,Sample Subject 411,,89,http://createsend.com/texturl/411,http://createsend.com/url/411,https://midwestfoodbank.org/email_tracking/411
24.46,CM100147,Campaign 475,Client_475,Client Name 475,user475@midwest.org,user475@midwestfood.org,Team 475,,5,770,user475@midwist.org,,,8,15,204,,16,6,1308,1123,5,729,0,,,,2020-02-27T21:21:20.000Z,Sample Subject 475,,96,http://createsend.com/texturl/475,http://createsend.com/url/475,https://midwestfoodbank.org/email_tracking/475
36.64,CM100149,Campaign 491,Client_491,Client Name 491,user491@midwest.org,user491@midwestfood.org,Team 491,,3,99,user491@midwist.org,,,7,16,494,,8,8,1182,1206,0,220,5,,,,2020-03-16T18:40:35.000Z,Sample Subject 491,,35,http://createsend.com/texturl/491,http://createsend.com/url/491,https://midwestfoodbank.org/email_tracking/491
41.61,CM100150,Campaign 507,Client_507,Client Name 507,user507@midwest.org,user507@midwestfood.org,Team 507,,4,431,user507@midwist.org,,,10,14,354,,10,4,1247,1040,4,794,0,,,,2020-03-30T04:18:34.000Z,Sample Subject 507,,40,http://createsend.com/texturl/507,http://createsend.com/url/507,https://midwestfoodbank.org/email_tracking/507
38.06,CM100163,Campaign 635,Client_635,Client Name 635,user635@midwest.org,user635@midwestfood.org,Team 635,,4,482,user635@midwist.org,,,10,4,242,,16,8,1354,1249,3,795,8,,,,2020-03-09T05:35:31.000Z,Sample Subject 635,,41,http://createsend.com/texturl/635,http://createsend.com/url/635,https://midwestfoodbank.org/email_tracking/635
25.29,CM100169,Campaign 692,Client_692,Client Name 692,user692@midwest.org,user692@midwestfood.org,Team 692,,4,183,user692@midwist.org,,,0,15,140,,19,9,1234,1171,1,941,6,,,,2020-03-07T00:19:28.000Z,Sample Subject 692,,63,http://createsend.com/texturl/692,http://createsend.com/url/692,https://midwestfoodbank.org/email_tracking/692
39.8,CM100170,Campaign 708,Client_708,Client Name 708,user708@midwest.org,user708@midwestfood.org,Team 708,,1,634,user708@midwist.org,,,3,17,391,,16,2,810,1153,1,871,4,,,,2020-03-11T02:08:03.000Z,Sample Subject 708,,65,http://createsend.com/texturl/708,http://createsend.com/url/708,https://midwestfoodbank.org/email_tracking/708
41.83,CM100172,Campaign 724,Client_724,Client Name 724,user724@midwest.org,user724@midwestfood.org,Team 724,,2,70,user724@midwist.org,,,6,5,124,,9,10,1454,1323,4,468,7,,,,2020-01-05T17:12:11.000Z,Sample Subject 724,,25,http://createsend.com/texturl/724,http://createsend.com/url/724,https://midwestfoodbank.org/email_tracking/724
31.34,CM100175,Campaign 756,Client_756,Client Name 756,user756@midwest.org,user756@midwestfood.org,Team 756,,3,761,user756@midwist.org,,,2,9,439,,18,3,1057,1240,5,401,2,,,,2020-03-28T08:35:44.000Z,Sample Subject 756,,81,http://createsend.com/texturl/756,http://createsend.com/url/756,https://midwestfoodbank.org/email_tracking/756
41.11,CM100177,Campaign 772,Client_772,Client Name 772,user772@midwest.org,user772@midwestfood.org,Team 772,,4,714,user772@midwist.org,,,3,4,344,,10,7,742,1303,3,918,3,,,,2020-02-08T15:00:57.000Z,Sample Subject 772,,46,http://createsend.com/texturl/772,http://createsend.com/url/772,https://midwestfoodbank.org/email_tracking/772
40.74,CM100180,Campaign 804,Client_804,Client Name 804,user804@midwest.org,user804@midwestfood.org,Team 804,,3,426,user804@midwist.org,,,5,14,131,,3,8,1148,1405,0,963,2,,,,2020-04-16T06:50:22.000Z,Sample Subject 804,,2,http://createsend.com/texturl/804,http://createsend.com/url/804,https://midwestfoodbank.org/email_tracking/804
25.48,CM100182,Campaign 820,Client_820,Client Name 820,user820@midwest.org,user820@midwestfood.org,Team 820,,3,97,user820@midwist.org,,,4,5,551,,13,8,701,1499,0,759,4,,,,2020-04-17T08:23:49.000Z,Sample Subject 820,,13,http://createsend.com/texturl/820,http://createsend.com/url/820,https://midwestfoodbank.org/email_tracking/820
11.66,CM100193,Campaign 932,Client_932,Client Name 932,user932@midwest.org,user932@midwestfood.org,Team 932,,2,434,user932@midwist.org,,,1,18,498,,18,3,650,1226,4,992,4,,,,2020-03-20T06:28:10.000Z,Sample Subject 932,,12,http://createsend.com/texturl/932,http://createsend.com/url/932,https://midwestfoodbank.org/email_tracking/932
22.79,CM100196,Campaign 964,Client_964,Client Name 964,user964@midwest.org,user964@midwestfood.org,Team 964,,3,767,user964@midwist.org,,,10,18,529,,6,5,1120,1013,3,266,9,,,,2020-02-21T20:02:12.000Z,Sample Subject 964,,94,http://createsend.com/texturl/964,http://createsend.com/url/964,https://midwestfoodbank.org/email_tracking/964
46.41,CM100199,Campaign 996,Client_996,Client Name 996,user996@midwest.org,user996@midwestfood.org,Team 996,,3,770,user996@midwist.org,,,1,5,463,,11,2,832,1164,3,968,9,,,,2020-03-16T16:47:23.000Z,Sample Subject 996,,43,http://createsend.com/texturl/996,http://createsend.com/url/996,https://midwestfoodbank.org/email_tracking/996
28.14,CM100133,Campaign 33,Client_33,Client Name 33,user33@midwest.org,user33@midwestfood.org,Team 33,,3,229,user33@midwist.org,,,1,13,423,,8,4,799,1156,1,810,3,,,,2020-01-03T23:10:32.000Z,Sample Subject 33,,25,http://createsend.com/texturl/33,http://createsend.com/url/33,https://midwestfoodbank.org/email_tracking/33
27.52,CM100160,Campaign 602,Client_602,Client Name 602,user602@midwest.org,user602@midwestfood.org,Team 602,,5,760,user602@midwist.org,,,6,17,642,,6,6,1183,1146,0,608,9,,,,2020-01-08T16:46:54.000Z,Sample Subject 602,,31,http://createsend.com/texturl/602,http://createsend.com/url/602,https://midwestfoodbank.org/email_tracking/602
15.85,CM100150,Campaign 501,Client_501,Client Name 501,user501@midwest.org,user501@midwestfood.org,Team 501,,4,749,user501@midwist.org,,,5,11,695,,14,3,1126,1291,1,848,0,,,,2020-03-30T19:33:57.000Z,Sample Subject 501,,17,http://createsend.com/texturl/501,http://createsend.com/url/501,https://midwestfoodbank.org/email_tracking/501
33.16,CM100170,Campaign 709,Client_709,Client Name 709,user709@midwest.org,user709@midwestfood.org,Team 709,,2,401,user709@midwist.org,,,2,12,200,,4,5,680,1146,0,469,0,,,,2020-03-25T20:38:19.000Z,Sample Subject 709,,79,http://createsend.com/texturl/709,http://createsend.com/url/709,https://midwestfoodbank.org/email_tracking/709
41.51,CM100172,Campaign 725,Client_725,Client Name 725,user725@midwest.org,user725@midwestfood.org,Team 725,,5,186,user725@midwist.org,,,3,14,106,,13,8,1467,1156,2,847,4,,,,2020-03-05T17:52:31.000Z,Sample Subject 725,,27,http://createsend.com/texturl/725,http://createsend.com/url/725,https://midwestfoodbank.org/email_tracking/725
29.45,CM100185,Campaign 858,Client_858,Client Name 858,user858@midwest.org,user858@midwestfood.org,Team 858,,2,795,user858@midwist.org,,,6,2,397,,17,9,775,1146,1,657,4,,,,2020-04-05T22:06:54.000Z,Sample Subject 858,,63,http://createsend.com/texturl/858,http://createsend.com/url/858,https://midwestfoodbank.org/email_tracking/858
21.1,CM100109,Campaign 9,Client_9,Client Name 9,user9@midwest.org,user9@midwestfood.org,Team 9,,4,147,user9@midwist.org,,,7,20,350,,3,2,822,1371,2,435,8,,,,2020-03-12T11:37:18.000Z,Sample Subject 9,,89,http://createsend.com/texturl/9,http://createsend.com/url/9,https://midwestfoodbank.org/email_tracking/9
35.93,CM100173,Campaign 73,Client_73,Client Name 73,user73@midwest.org,user73@midwestfood.org,Team 73,,3,286,user73@midwist.org,,,1,6,279,,10,1,1202,1286,4,841,9,,,,2020-01-17T18:57:37.000Z,Sample Subject 73,,29,http://createsend.com/texturl/73,http://createsend.com/url/73,https://midwestfoodbank.org/email_tracking/73
40.07,CM100113,Campaign 137,Client_137,Client Name 137,user137@midwest.org,user137@midwestfood.org,Team 137,,1,220,user137@midwist.org,,,9,8,491,,20,2,1029,1143,3,677,1,,,,2020-02-06T09:00:43.000Z,Sample Subject 137,,89,http://createsend.com/texturl/137,http://createsend.com/url/137,https://midwestfoodbank.org/email_tracking/137
21.64,CM100177,Campaign 773,Client_773,Client Name 773,user773@midwest.org,user773@midwestfood.org,Team 773,,1,153,user773@midwist.org,,,7,10,105,,20,5,1020,1020,4,831,0,,,,2020-03-16T13:37:08.000Z,Sample Subject 773,,76,http://createsend.com/texturl/773,http://createsend.com/url/773,https://midwestfoodbank.org/email_tracking/773
39.7,CM100134,Campaign 345,Client_345,Client Name 345,user345@midwest.org,user345@midwestfood.org,Team 345,,3,539,user345@midwist.org,,,4,8,407,,13,3,1059,1453,1,465,8,,,,2020-03-27T04:50:22.000Z,Sample Subject 345,,83,http://createsend.com/texturl/345,http://createsend.com/url/345,https://midwestfoodbank.org/email_tracking/345
12.41,CM100144,Campaign 441,Client_441,Client Name 441,user441@midwest.org,user441@midwestfood.org,Team 441,,3,785,user441@midwist.org,,,8,16,370,,18,9,1216,1397,0,309,5,,,,2020-02-26T20:28:56.000Z,Sample Subject 441,,16,http://createsend.com/texturl/441,http://createsend.com/url/441,https://midwestfoodbank.org/email_tracking/441
