ID,ACCOUNT_NAME,ACTIVE_VOLUNTEER,ALTERNATE_EMAIL,BIRTHDATE,CONTACT_RECORD_TYPE,CORE_VOLUNTEER,CORE_VOLUNTEER_2,DATA_QUALITY_DESCRIPTION,DATA_QUALITY_SCORE,DECEASED,DIVISION,DO_NOT_CALL,DO_NOT_CONTACT,DO_NOT_SEND_MAIL,EMAIL,EMAIL_OPT_OUT,EXCL_HH_FORMAL_GREETING,EXCL_HH_INFORMAL_GREETING,EXCL_FROM_HH_NAME,FIRST_GIFT_DATE,FIRST_SOFT_CREDIT_AMOUNT,FIRST_SOFT_CREDIT_DATE,FIRST_VOLUNTEER_DATE,goldenapp__Gender__c,GOLDEN_VOLUNTEER_HOURS_YTD,GROUP_NAME,HOME_ADDRESS,HOME_PHONE,HOUSEHOLD_MAILING_ADDRESS,HOUSEHOLD_PHONE,INITIAL_DATE_WORKED,LARGEST_GIFT,LARGEST_SOFT_CREDIT_AMOUNT,LARGEST_SOFT_CREDIT_DATE,LAST_GIFT_AMOUNT,npo02__LastCloseDate__c,LAST_HOUSEHOLD_GIFT_DATE,LAST_SOFT_CREDIT_AMOUNT,LAST_SOFT_CREDIT_DATE,LAST_VOLUNTEER_DATE,MOBILE_PHONE_TEXT,NAME,SALUTATION,FIRST_NAME,LAST_NAME,MIDDLE_NAME,SUFFIX,NO_EMAIL_REASON,NO_MAIL_REASON,NUMBER_OF_GIFTS_LAST_N_DAYS,NUMBER_OF_GIFTS_LAST_YEAR,NUMBER_OF_GIFTS_THIS_YEAR,NUMBER_OF_GIFTS_TWO_YEARS_AGO,NUMBER_OF_SOFT_CREDITS,NUMBER_OF_SOFT_CREDITS_LAST_N_DAYS,NUMBER_OF_SOFT_CREDITS_LAST_YEAR,NUMBER_OF_SOFT_CREDITS_THIS_YEAR,NUMBER_OF_SOFT_CREDITS_TWO_YEARS_AGO,ORGANIZATION_TYPE,PERSONAL_EMAIL,PHONE,PREFERRED_EMAIL,PREFERRED_PHONE,PRIMARY_ADDRESS_TYPE,PRIMARY_CONTACT,PRIMARY_PHONE,SEND_ME_MORE_ABOUT_MIDWEST_FOOD_BANK,SMALLEST_GIFT,SOFT_CREDIT_LAST_N_DAYS,SOFT_CREDIT_LAST_YEAR,SOFT_CREDIT_THIS_YEAR,SOFT_CREDIT_TOTAL,SOFT_CREDIT_TWO_YEARS_AGO,SUBSCRIPTION_ARIZONA,SUBSCRIPTION_BLOOMINGTON,SUBSCRIPTION_CENTRAL,SUBSCRIPTION_EAST_AFRICA,SUBSCRIPTION_ENEWS,SUBSCRIPTION_FLORIDA,SUBSCRIPTION_GEORGIA,SUBSCRIPTION_HAITI,SUBSCRIPTION_INDIANA,SUBSCRIPTION_MORTON,SUBSCRIPTION_NEW_ENGLAND,SUBSCRIPTION_PENNSYLVANIA,SUBSCRIPTION_PEORIA,SUBSCRIPTION_PRINT_NEWSLETTER,SUBSCRIPTION_TEXAS,npo02__TotalOppAmount__c,TOTAL_GIFTS_LAST_N_DAYS,TOTAL_GIFTS_LAST_YEAR,TOTAL_GIFTS_THIS_YEAR,TOTAL_GIFTS_TWO_YEARS_AGO,TOTAL_HOUSEHOLD_GIFTS,TOTAL_HOUSEHOLD_GIFTS_LAST_YEAR,TOTAL_HOUSEHOLD_GIFTS_THIS_YEAR,TOTAL_NUMBER_OF_GIFTS,UNIQUE_PERSON_ID,VOLUNTEER_HOURS,VOLUNTEER_HOURS_2,VOLUNTEER_HOURS_COMBINED,VOLUNTEER_HOURS_VALUE,VOLUNTEER_HOURS_YTD,VOLUNTEER_HOURS_YTD_2,VOLUNTEER_HOURS_YTD_COMBINED,VOLUNTEERID,WORK_ADDRESS,WORK_EMAIL,WORK_PHONE,WORK_PHONE_TEXT,ZIP_CODE
A0792,Account792,False,alt_user792@example.com,11/12/1971,Golden,False,,"Missing: Phone, Email, Job Title, Salutation",28.2,False,FLF,False,False,True,user792@example.com,True,False,True,True,4/15/2020,303.94,6/25/2021,6/24/2023,Male,41.57,Group_792,"1707 Maple St, , CO 32353, USA",471-560-5188,"1707 Maple St, , CO 32353, USA",471-560-5188,3/29/2021,194.16,1788.66,2/19/2022,490.67,9/10/2020,10/8/2023,715.73,6/29/2018,5/12/2021,659-467-2170,Name_792,,FirstName_792,LastName_792,,,No Email Requested,,8,6,5,2,7,1,1,1,5,Household Account,Individual,322-385-9879,Personal,Personal,,True,257-278-7548,False,37,,,,,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2685.61,562.67,1980.53,533.57,482.03,1249.08,86.32,1380.82,41.38,user978705@yahoo.com%21007%3366%,138.76,28.2,94.5,140.29,70.76,3.15,85.77,ODE1NZA0MT,"9529 Pine St, , WA 35804, USA",czzafmv7pd@example.com,643-902-7588,502-221-3187,20151
A0010,Account10,False,alt_user10@example.com,9/28/1989,Golden,True,,"Missing: Phone, Email, Job Title, Salutation",4.3,True,,True,False,True,user10@example.com,True,True,False,True,12/4/2022,1181.71,2/26/2016,1/3/2025,Male,,Group_10,"8638 Cedar St, Phoenix, AZ 23798, USA",661-785-7364,"8638 Cedar St, Phoenix, AZ 23798, USA",661-785-7364,12/15/2011,1501.95,651.64,12/19/2017,790.09,5/16/2022,2/16/2021,0.0,8/20/2020,,890-301-1338,Name_10,,FirstName_10,LastName_10,,,,,5,5,1,8,5,2,10,1,0,Household Account,Individual,299-314-9223,Personal,Work,Work,True,888-386-8018,False,44,,,,,,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,2589.26,615.28,1516.39,264.55,456.23,3978.49,1056.49,1335.18,25.82,user276782@yahoo.com%64165%2544%,7.67,9.03,200.09,379.64,15.16,14.15,221.72,ODYYODKXNJ,"4646 Main St, Chicago, FL 45727, USA",1px1fhg1wm@example.com,773-650-5714,213-708-9540,71684
A0026,Account26,True,alt_user26@example.com,6/24/1984,Golden,True,,,13.5,False,,True,False,True,user26@example.com,False,True,True,True,7/18/2024,1807.09,3/11/2014,1/12/2022,Unspecified,,Group_26,"9167 Pine St, Boston, FL 62091, USA",522-279-4447,"9167 Pine St, Boston, FL 62091, USA",522-279-4447,6/1/2017,1992.55,433.91,8/7/2019,0.0,4/20/2021,9/15/2022,721.11,,6/8/2018,263-538-4238,Name_26,,FirstName_26,LastName_26,,,,,2,8,10,6,1,10,4,3,4,Household Account,Individual,860-608-9731,Personal,Work,Work,False,394-881-8052,False,8,,,,,,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,4028.38,451.4,372.26,1508.56,2509.4,414.75,1322.88,636.32,46.24,user884900@yahoo.com%84818%7070%,153.79,124.09,119.26,591.59,140.66,67.28,146.77,LTG5MJG3MZ,"5982 Pine St, Denver, MA 62943, USA",rso52onkg6@example.com,704-865-4504,484-640-7699,53316
A0042,Account42,True,alt_user42@example.com,12/17/1987,,True,,"Missing: Phone, Email, Job Title, Salutation",8.7,True,,True,True,True,user42@example.com,False,True,False,False,12/15/2021,1805.51,8/27/2017,2/21/2021,Male,1.85,Group_42,"1709 Cedar St, Denver, AZ 12200, USA",470-938-2649,"1709 Cedar St, Denver, AZ 12200, USA",470-938-2649,3/23/2012,0.0,1458.63,1/18/2019,553.17,4/21/2020,8/5/2020,1045.07,5/3/2019,,643-913-3719,Name_42,,FirstName_42,LastName_42,,,,,1,5,9,6,4,2,8,4,5,Household Account,Individual,897-421-1979,Personal,Personal,Work,True,457-706-1657,False,48,,,,,,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,557.01,164.16,1983.66,966.26,1100.29,697.07,833.6,1647.18,39.97,user227225@yahoo.com%27642%4753%,130.23,88.48,66.73,669.96,104.62,147.7,296.99,LTCZMDAWMJ,"1546 Elm St, Denver, TX 26512, USA",e3rwnwzsmc@example.com,137-530-3059,717-765-1189,43928
A0058,Account58,True,alt_user58@example.com,11/1/2006,Golden,False,,"Missing: Job Title, Salutation",37.7,True,INI,False,False,False,user58@example.com,True,False,True,False,7/15/2016,1895.57,1/21/2025,8/12/2021,Unspecified,22.72,,"1880 Lake St, Denver, MA 23551, USA",466-873-7960,"1880 Lake St, Denver, MA 23551, USA",466-873-7960,12/23/2020,735.7,1636.8,8/12/2017,580.59,11/13/2020,5/31/2024,1187.58,5/19/2021,7/16/2017,266-991-4739,Name_58,,FirstName_58,LastName_58,,,,,9,3,2,9,1,5,2,2,6,Household Account,Individual,605-440-5125,Personal,Work,Work,True,849-772-8572,False,14,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,435.33,226.5,1082.31,2710.98,634.64,3757.68,48.14,1652.18,26.72,user359967@yahoo.com%82002%6456%,174.48,34.16,382.5,936.86,18.69,122.18,75.71,NJM0MJY3NZ,"6538 Hill St, , IL 79338, USA",doxbz1dfxd@example.com,335-154-3966,252-211-2658,65868
A0074,Account74,True,alt_user74@example.com,8/13/1954,,True,,"Missing: Job Title, Salutation",23.2,False,FLF,True,True,True,user74@example.com,False,True,True,True,8/25/2012,1422.8,7/11/2013,1/12/2023,Unspecified,,Group_74,"1239 Pine St, Austin, TX 56284, USA",721-711-6792,"1239 Pine St, Austin, TX 56284, USA",721-711-6792,6/18/2012,1311.43,1379.88,9/3/2021,0.0,2/20/2023,9/6/2023,0.0,,12/29/2019,156-334-8203,Name_74,,FirstName_74,LastName_74,,,,Family Receives Mailing,1,8,7,3,1,1,5,6,4,Household Account,Individual,103-116-1723,Personal,Work,Home,True,543-262-5946,True,21,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1961.01,829.6,1974.85,2407.46,1435.91,1726.51,978.81,1185.04,15.14,user706693@yahoo.com%54217%8241%,4.05,162.41,283.95,834.2,18.79,19.83,154.64,LTC5NJY0NJ,"8319 Maple St, Denver, WA 60957, USA",zthikrbvy4@example.com,756-160-8995,988-654-3901,38933
A0090,Account90,True,alt_user90@example.com,8/21/1963,Golden,True,ILM,All Contact Details Captured,14.6,True,NFC,False,False,False,user90@example.com,False,True,False,True,9/17/2020,1655.29,1/11/2019,1/28/2025,Male,49.39,Group_90,"8658 Lake St, Chicago, FL 69935, USA",301-954-3802,"8658 Lake St, Chicago, FL 69935, USA",301-954-3802,3/28/2017,1691.55,1809.71,6/14/2019,1649.38,11/20/2021,5/25/2024,92.01,,,424-915-7607,Name_90,,FirstName_90,LastName_90,,,,,9,3,1,3,4,3,8,4,7,Household Account,Individual,225-903-2210,Personal,Work,,True,186-806-4022,False,7,,,,,,False,True,False,True,False,False,True,False,False,True,False,False,False,True,True,4438.45,930.14,1768.33,1003.79,1664.95,2994.92,171.82,1448.14,95.35,user301252@yahoo.com%66562%9750%,126.75,14.36,354.04,70.05,63.91,32.93,257.85,NTMWOTGWNZ,"4861 Cedar St, Seattle, CO 86144, USA",mqovbbvrgs@example.com,633-267-8797,591-884-5343,27032
A0106,Account106,False,alt_user106@example.com,12/27/1956,Golden,True,COR,"Missing: Phone, Job Title, Salutation",14.7,False,NFC,True,False,True,user106@example.com,True,True,True,False,12/4/2021,1425.76,5/14/2016,9/8/2022,Unspecified,6.01,Group_106,"5774 Elm St, Boston, FL 80589, USA",161-845-3437,"5774 Elm St, Boston, FL 80589, USA",161-845-3437,9/26/2020,1325.9,1990.02,8/10/2018,1739.49,3/16/2022,7/23/2019,1673.45,1/17/2019,6/14/2021,499-191-3502,Name_106,,FirstName_106,LastName_106,,,,,3,2,4,6,10,6,6,7,5,Household Account,Individual,130-704-2077,Personal,Work,Home,True,169-185-7049,True,43,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3453.64,0.69,1992.43,440.19,1762.28,3346.62,540.62,128.89,10.94,user505842@yahoo.com%70883%7563%,128.94,107.27,37.94,424.08,70.78,86.13,83.0,ODCWNTA0MT,"4986 Lake St, Austin, IL 70775, USA",bxtptpitpx@example.com,220-555-7319,859-857-7506,71625
A0122,Account122,False,alt_user122@example.com,5/3/1973,Golden,True,COR,"Missing: Phone, Email, Job Title, Salutation",14.3,True,NFC,False,True,True,user122@example.com,True,False,True,False,9/7/2012,35.27,7/15/2019,8/8/2020,Male,37.83,Group_122,"4873 Pine St, Boston, TX 61925, USA",896-656-3832,"4873 Pine St, Boston, TX 61925, USA",896-656-3832,12/27/2013,1378.38,1189.71,10/28/2021,1350.91,2/16/2021,10/13/2020,0.0,11/16/2022,1/18/2019,545-114-7992,Name_122,,FirstName_122,LastName_122,,,,Family Receives Mailing,4,0,8,9,9,0,7,5,9,Household Account,Individual,609-183-2870,Personal,Work,,True,827-408-3504,False,51,,,,,,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,4770.42,775.22,1582.22,1275.28,1941.86,211.04,871.05,762.43,47.08,user030552@yahoo.com%69315%2999%,125.78,104.2,134.92,718.43,134.68,103.1,11.02,LTEXODE0MZ,"539 Pine St, Austin, IL 63173, USA",eshdaa4nzf@example.com,913-352-3777,738-300-4086,28011
A0154,Account154,False,alt_user154@example.com,4/16/1994,Golden,False,FLF,"Missing: Phone, Job Title, Salutation",4.3,True,FLF,True,True,True,user154@example.com,True,True,True,True,7/13/2024,696.71,2/24/2023,10/17/2021,Female,,Group_154,"6092 Oak St, Austin, AZ 61414, USA",773-333-4448,"6092 Oak St, Austin, AZ 61414, USA",773-333-4448,3/30/2019,1157.46,1617.91,1/27/2022,819.47,8/18/2021,7/2/2017,714.78,,12/14/2022,244-721-1755,Name_154,,FirstName_154,LastName_154,,,,,0,2,6,1,7,10,4,9,10,Household Account,Individual,136-727-2603,Personal,Work,,True,543-129-5841,False,42,,,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3270.06,353.57,814.75,991.34,1809.04,3320.57,1122.51,1194.74,38.41,user086638@yahoo.com%32038%2136%,146.19,75.89,81.89,776.55,58.82,4.93,211.93,MJKWMTI0MJ,"3407 Hill St, , FL 62551, USA",avlylkq4ja@example.com,419-669-9642,383-440-4546,28577
A0170,Account170,False,alt_user170@example.com,4/26/1967,Golden,True,ILB,"Missing: Phone, Email, Job Title, Salutation",33.6,True,ILM,True,True,False,user170@example.com,True,True,True,True,5/16/2015,182.92,8/12/2022,4/17/2020,Female,,,"8678 Cedar St, Boston, TX 67954, USA",121-967-1116,"8678 Cedar St, Boston, TX 67954, USA",121-967-1116,12/9/2021,726.94,0.0,6/16/2019,598.22,12/27/2020,4/24/2019,1461.98,,7/12/2021,628-496-2829,Name_170,,FirstName_170,LastName_170,,,No Email Requested,Address Unknown,10,8,7,3,10,4,7,6,3,Household Account,Individual,170-308-5593,Personal,Personal,,True,453-773-5088,False,37,,,,,,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,2894.29,768.77,1894.41,2675.02,2512.69,2303.83,709.5,1040.09,17.85,user646469@yahoo.com%50863%3376%,15.24,59.51,279.41,65.76,106.37,107.27,233.96,NTG3NZQ1MZ,"7862 Pine St, Chicago, CO 52266, USA",i5olycoyvp@example.com,607-769-1813,300-767-9757,32352
A0186,Account186,True,alt_user186@example.com,11/11/1963,,True,COR,,24.6,True,TXD,True,False,True,user186@example.com,False,False,True,True,7/1/2011,561.12,3/13/2020,1/1/2023,Male,43.93,Group_186,"8014 Lake St, Denver, MA 74225, USA",614-338-8330,"8014 Lake St, Denver, MA 74225, USA",614-338-8330,7/21/2014,1809.88,1370.8,8/18/2020,1565.31,2/11/2022,11/12/2022,1838.84,2/21/2023,,807-861-8630,Name_186,,FirstName_186,LastName_186,,,No Email Requested,Family Receives Mailing,8,4,5,0,2,6,2,5,8,Household Account,Individual,982-922-8019,Personal,Home,Work,True,831-959-6458,False,6,,,,,,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,1256.43,315.49,1378.85,2652.46,2186.84,1999.25,629.77,1615.37,98.13,user921308@yahoo.com%40903%3880%,178.71,85.05,23.41,471.92,28.06,143.24,41.08,LTMYMTGZMJ,"9479 Maple St, Orlando, TX 11111, USA",jznoh3xkcw@example.com,550-440-7555,420-368-7616,28524
A0218,Account218,False,alt_user218@example.com,3/8/2008,Golden,False,,"Missing: Job Title, Salutation",59.7,False,NFC,True,True,True,user218@example.com,False,False,True,True,7/9/2021,1366.29,2/21/2021,6/8/2021,Female,19.64,Group_218,"3545 View St, Orlando, AZ 72637, USA",547-872-6763,"3545 View St, Orlando, AZ 72637, USA",547-872-6763,1/3/2014,277.9,275.02,1/12/2023,0.0,2/15/2023,2/9/2018,299.18,2/17/2022,11/4/2022,862-598-3979,Name_218,,FirstName_218,LastName_218,,,,Family Receives Mailing,6,10,4,2,2,1,7,10,1,Household Account,Individual,479-757-4645,Personal,Work,Home,True,677-703-2636,False,11,,,,,,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,3724.24,83.82,239.15,2132.96,737.25,3135.36,962.0,855.13,94.07,user885840@yahoo.com%55098%2891%,195.39,145.76,22.46,872.77,75.99,67.87,103.06,NZK3MTM1NT,"3907 Main St, Orlando, CO 21591, USA",uyo0vzpcco@example.com,594-486-7073,686-330-7621,66220
A0581,Account581,False,alt_user581@example.com,7/19/1967,Golden,False,ILM,All Contact Details Captured,3.0,True,INI,True,True,True,user581@example.com,True,True,True,True,10/25/2024,1150.67,4/6/2017,9/3/2020,Unspecified,,,"293 Main St, Denver, IL 59240, USA",239-165-3198,"293 Main St, Denver, IL 59240, USA",239-165-3198,10/17/2021,1138.68,514.56,5/16/2021,0.0,7/6/2021,2/2/2017,0.0,8/18/2020,11/18/2017,900-839-2525,Name_581,,FirstName_581,LastName_581,,,,,2,7,2,3,3,9,0,0,1,Household Account,Individual,457-192-3331,Personal,Home,,True,171-147-2256,False,9,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,146.1,951.14,1544.42,373.91,552.52,1180.08,1189.41,1281.35,55.83,user838551@yahoo.com%86872%3448%,88.42,176.19,35.95,349.01,74.62,34.68,288.42,LTM2NZM1NT,"835 Oak St, Chicago, MA 34273, USA",1gzwvvlenc@example.com,663-836-8485,274-673-1203,39507
A0613,Account613,True,alt_user613@example.com,4/6/1955,,True,ILB,"Missing: Phone, Email, Job Title, Salutation",23.1,True,ILM,True,True,True,user613@example.com,True,True,False,False,8/24/2012,1063.79,7/12/2016,7/23/2022,Unspecified,,Group_613,"4030 Maple St, Seattle, IL 47175, USA",778-576-7136,"4030 Maple St, Seattle, IL 47175, USA",778-576-7136,3/23/2019,0.0,0.0,10/25/2023,1578.67,8/15/2022,6/3/2024,0.0,1/16/2022,4/25/2020,169-724-2641,Name_613,,FirstName_613,LastName_613,,,No Email Requested,Family Receives Mailing,5,5,6,1,5,6,2,2,1,Household Account,Individual,944-309-1078,Personal,Home,,True,983-524-4796,False,5,,,,,,False,False,False,False,False,True,False,False,False,True,False,False,True,True,True,900.12,851.0,904.21,2707.43,1842.4,1615.87,1310.3,294.72,65.73,user621649@yahoo.com%75105%2436%,148.4,157.0,374.65,925.77,149.28,38.62,129.84,LTE5MTE2NJ,"9240 Maple St, Phoenix, MA 18568, USA",4oonpep2jq@example.com,911-502-4220,658-304-6499,34865
A0629,Account629,True,alt_user629@example.com,1/16/1982,Golden,False,COR,,28.9,True,,False,False,True,user629@example.com,True,False,True,True,6/14/2012,32.17,5/7/2016,11/7/2020,Unspecified,,Group_629,"7403 Maple St, Denver, FL 13316, USA",983-553-9480,"7403 Maple St, Denver, FL 13316, USA",983-553-9480,4/5/2014,933.9,1412.65,12/31/2022,0.0,5/15/2020,9/14/2021,778.75,9/24/2022,,283-241-5722,Name_629,,FirstName_629,LastName_629,,,,Family Receives Mailing,10,8,4,3,2,6,4,4,7,Household Account,Individual,307-167-3621,Personal,Home,Work,False,676-233-9053,False,30,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2987.95,833.79,230.55,55.57,1221.15,2843.1,1258.64,1719.58,82.5,user520588@yahoo.com%83127%6962%,92.06,148.62,385.75,344.58,15.92,118.57,179.2,LTC4MJA1OD,"9435 Pine St, Denver, AZ 20968, USA",h9su67dqcp@example.com,941-759-4834,122-854-7753,15432
A0645,Account645,True,alt_user645@example.com,1/4/2001,,True,FLF,"Missing: Phone, Email, Job Title, Salutation",12.8,True,INI,False,False,False,user645@example.com,False,True,True,True,7/13/2012,850.81,1/20/2016,9/15/2021,Unspecified,6.69,Group_645,"3310 Oak St, Boston, MA 42616, USA",582-567-7327,"3310 Oak St, Boston, MA 42616, USA",582-567-7327,7/31/2019,0.0,803.45,5/17/2018,855.23,7/31/2021,4/8/2023,731.2,2/19/2020,3/14/2022,990-807-1858,Name_645,,FirstName_645,LastName_645,,,No Email Requested,,2,2,6,5,10,10,5,10,2,Household Account,Individual,644-453-2067,Personal,Personal,,False,723-354-5740,False,44,,,,,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3261.16,803.02,238.1,732.42,961.32,3148.99,856.4,1527.16,12.34,user299852@yahoo.com%74406%5765%,166.83,78.07,136.97,240.24,25.25,35.48,41.31,ODEZMZGZNT,"8790 Maple St, Denver, MA 90359, USA",nlhxiwvq63@example.com,291-964-2642,354-600-2879,82975
A0661,Account661,True,alt_user661@example.com,6/4/2007,Golden,False,,All Contact Details Captured,6.2,False,INI,False,True,True,user661@example.com,True,False,True,True,12/16/2018,299.19,9/9/2020,5/7/2020,Male,16.44,Group_661,"9944 Hill St, Chicago, AZ 27422, USA",785-687-9943,"9944 Hill St, Chicago, AZ 27422, USA",785-687-9943,5/6/2015,0.0,0.0,1/21/2021,0.0,5/2/2020,6/2/2017,165.13,7/15/2018,4/10/2021,789-543-7948,Name_661,,FirstName_661,LastName_661,,,,,5,9,4,2,6,5,2,4,5,Household Account,Individual,408-352-5897,Personal,Personal,,True,399-678-8585,False,38,,,,,,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,3770.81,390.95,1890.56,2377.12,109.95,1993.72,786.14,1458.91,27.32,user621150@yahoo.com%56247%9447%,85.03,25.7,214.52,30.36,78.62,37.01,258.85,LTY4NZUXMZ,"5788 Hill St, Phoenix, FL 97958, USA",ahbnfmt3f6@example.com,150-557-7898,376-192-7128,85481
A0677,Account677,True,alt_user677@example.com,12/28/1995,Golden,True,COR,,56.7,True,FLF,False,False,True,user677@example.com,False,False,False,True,1/21/2025,602.29,2/3/2024,1/3/2025,Male,16.05,Group_677,"8550 Oak St, Austin, FL 26026, USA",785-948-2235,"8550 Oak St, Austin, FL 26026, USA",785-948-2235,1/21/2015,1876.1,241.45,4/25/2019,966.32,11/15/2023,3/20/2021,1925.03,,,785-599-1305,Name_677,,FirstName_677,LastName_677,,,No Email Requested,,4,5,3,5,10,2,0,7,0,Household Account,Individual,579-508-3454,Personal,Work,Home,True,830-914-6383,False,19,,,,,,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,2735.54,704.29,152.74,653.48,1850.03,3078.31,1214.08,1942.09,91.12,user388757@yahoo.com%31627%5037%,152.82,100.41,112.85,790.24,100.84,28.39,238.43,MTMYNDY4MJ,"864 Hill St, Chicago, MA 46565, USA",ajrnhaght4@example.com,573-826-5272,105-998-2715,44374
A0693,Account693,True,alt_user693@example.com,1/4/1952,Golden,True,,All Contact Details Captured,10.6,True,NFC,False,True,True,user693@example.com,True,False,False,False,5/17/2011,546.73,11/3/2023,4/10/2025,Female,,Group_693,"2710 View St, , CO 73392, USA",960-230-8882,"2710 View St, , CO 73392, USA",960-230-8882,12/8/2011,1706.31,878.02,9/28/2017,1649.16,5/23/2021,12/9/2017,0.0,,8/21/2019,317-525-1712,Name_693,,FirstName_693,LastName_693,,,,Family Receives Mailing,2,0,9,10,1,10,3,9,4,Household Account,Individual,153-786-9980,Personal,Work,Home,True,374-939-4448,False,37,,,,,,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1101.15,778.57,1349.4,411.48,2892.06,2086.45,514.43,1067.13,72.13,user417627@yahoo.com%96893%1621%,182.66,21.52,354.85,762.43,67.97,84.34,128.34,LTYXOTCXMZ,"546 Pine St, Orlando, IL 67631, USA",hzxs7nhwrp@example.com,424-661-4331,650-726-6410,97203
A0709,Account709,True,alt_user709@example.com,10/15/1968,Golden,True,FLF,"Missing: Phone, Job Title, Salutation",51.1,True,NFC,False,True,True,user709@example.com,True,True,True,False,2/3/2023,862.48,12/13/2017,5/9/2024,Unspecified,41.39,,"6900 Elm St, Seattle, TX 92748, USA",894-124-9677,"6900 Elm St, Seattle, TX 92748, USA",894-124-9677,4/25/2022,1774.98,503.82,8/1/2019,1459.45,5/4/2022,10/20/2022,1850.94,,,722-740-4617,Name_709,,FirstName_709,LastName_709,,,No Email Requested,Family Receives Mailing,7,2,7,0,4,7,10,4,2,Household Account,Individual,384-884-1983,Personal,Work,,True,289-521-3138,False,24,,,,,,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,1047.03,82.92,733.53,757.83,192.08,1190.98,852.43,1106.99,24.28,user672346@yahoo.com%46875%5232%,37.73,111.14,325.32,363.43,134.08,18.32,282.68,NJY4NJC2MT,"1316 Hill St, Phoenix, MA 29922, USA",w3m1ywdnat@example.com,832-107-1303,546-623-4013,10905
A0725,Account725,True,alt_user725@example.com,10/26/1962,Golden,False,FLF,"Missing: Job Title, Salutation",52.8,True,ILB,True,True,True,user725@example.com,True,True,True,False,7/25/2012,1272.51,7/10/2014,12/19/2022,Female,16.03,Group_725,"4946 Hill St, Denver, MA 93510, USA",798-797-6248,"4946 Hill St, Denver, MA 93510, USA",798-797-6248,7/22/2013,0.0,1020.45,4/13/2020,0.0,9/22/2020,1/14/2020,1395.02,4/28/2023,2/4/2018,563-955-3721,Name_725,,FirstName_725,LastName_725,,,,Family Receives Mailing,8,5,0,2,5,1,10,2,4,Household Account,Individual,222-970-5590,Personal,Work,Home,True,194-574-4344,False,42,,,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3851.91,85.11,1128.54,2018.97,2517.28,3773.51,1414.17,22.27,30.16,user718445@yahoo.com%56110%2590%,185.2,150.97,74.11,129.15,17.51,59.24,7.42,LTMZNZEYNJ,"8688 Pine St, Denver, IL 33195, USA",bk35bsitee@example.com,107-637-9400,227-540-6497,75322
A0741,Account741,True,alt_user741@example.com,2/26/1965,Golden,True,ILM,"Missing: Job Title, Salutation",56.7,True,,False,False,False,user741@example.com,False,True,False,False,11/24/2014,1920.43,3/1/2024,7/1/2024,Female,3.63,Group_741,"659 Oak St, Phoenix, IL 55080, USA",803-431-7273,"659 Oak St, Phoenix, IL 55080, USA",803-431-7273,7/28/2013,1815.85,1909.93,9/4/2022,791.78,7/6/2021,7/16/2021,1161.86,,,455-330-8135,Name_741,,FirstName_741,LastName_741,,,No Email Requested,,8,5,4,9,8,1,6,1,3,Household Account,Individual,309-168-5674,Personal,Work,Home,True,360-362-6389,False,21,,,,,,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,970.02,393.6,930.53,2914.08,1803.05,2988.12,932.58,1994.13,49.53,user611068@yahoo.com%31349%3263%,158.47,84.24,91.08,726.7,43.25,35.75,282.98,NZC4MZUYMD,"9322 Maple St, , WA 12367, USA",8soca2utql@example.com,383-399-1613,219-455-2583,60095
